stem,class,split,path,n_boxes
oil_spot__img_08_425506100_01049,oil_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425506100_01049.jpg,2
oil_spot__img_08_425506100_01053,oil_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425506100_01053.jpg,2
oil_spot__img_08_425508100_01398,oil_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\oil_spot\oil_spot__img_08_425508100_01398.jpg,1
punching_hole__img_02_425502300_00018,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_02_425502300_00018.jpg,1
punching_hole__img_02_425507200_00018,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_02_425507200_00018.jpg,1
punching_hole__img_02_425508300_00017,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_02_425508300_00017.jpg,1
punching_hole__img_02_425613600_00582,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_02_425613600_00582.jpg,2
punching_hole__img_03_3403393800_01156,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_3403393800_01156.jpg,5
punching_hole__img_03_3403394000_01158,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_3403394000_01158.jpg,3
punching_hole__img_03_3403395700_01033,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_3403395700_01033.jpg,2
punching_hole__img_03_3403397300_00901,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_3403397300_00901.jpg,1
punching_hole__img_03_3403401700_00908,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_3403401700_00908.jpg,2
punching_hole__img_03_3403402800_00951,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_3403402800_00951.jpg,4
punching_hole__img_03_3403402900_00962,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_3403402900_00962.jpg,2
punching_hole__img_03_424826300_00949,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_424826300_00949.jpg,2
punching_hole__img_03_425364500_00001,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425364500_00001.jpg,2
punching_hole__img_03_425501700_00018,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425501700_00018.jpg,5
punching_hole__img_03_425501800_00018,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425501800_00018.jpg,4
punching_hole__img_03_425502200_00017,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425502200_00017.jpg,1
punching_hole__img_03_425502700_00017,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425502700_00017.jpg,2
punching_hole__img_03_425503800_00017,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425503800_00017.jpg,2
punching_hole__img_03_425504800_00018,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425504800_00018.jpg,2
punching_hole__img_03_425613600_00582,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425613600_00582.jpg,1
punching_hole__img_03_425613700_00782,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_425613700_00782.jpg,3
punching_hole__img_03_4406425000_00001,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_4406425000_00001.jpg,4
punching_hole__img_03_4406425200_00001,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_03_4406425200_00001.jpg,2
punching_hole__img_06_3403328800_01055,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_3403328800_01055.jpg,1
punching_hole__img_06_3403392100_00869,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_3403392100_00869.jpg,2
punching_hole__img_06_3403399100_01155,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_3403399100_01155.jpg,2
punching_hole__img_06_3403399700_00746,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_3403399700_00746.jpg,2
punching_hole__img_06_3403403700_00805,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_3403403700_00805.jpg,2
punching_hole__img_06_3403403800_00910,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_3403403800_00910.jpg,1
punching_hole__img_06_3403405800_00821,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_3403405800_00821.jpg,3
punching_hole__img_06_425501800_00053,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425501800_00053.jpg,3
punching_hole__img_06_425502300_00053,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425502300_00053.jpg,2
punching_hole__img_06_425503600_00053,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425503600_00053.jpg,2
punching_hole__img_06_425505100_00052,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425505100_00052.jpg,2
punching_hole__img_06_425505400_00052,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425505400_00052.jpg,2
punching_hole__img_06_425506100_00051,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425506100_00051.jpg,1
punching_hole__img_06_425506300_00054,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425506300_00054.jpg,2
punching_hole__img_06_425507000_00054,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425507000_00054.jpg,2
punching_hole__img_06_425507200_00054,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425507200_00054.jpg,2
punching_hole__img_06_425613700_00781,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425613700_00781.jpg,3
punching_hole__img_06_425616500_00769,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425616500_00769.jpg,1
punching_hole__img_06_425638500_00714,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_425638500_00714.jpg,2
punching_hole__img_06_4406424700_00001,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_4406424700_00001.jpg,3
punching_hole__img_06_4406772100_00002,punching_hole,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\punching_hole\punching_hole__img_06_4406772100_00002.jpg,2
rolled_pit__img_02_431854300_00002,rolled_pit,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\rolled_pit\rolled_pit__img_02_431854300_00002.jpg,6
rolled_pit__img_03_425501800_00019,rolled_pit,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\rolled_pit\rolled_pit__img_03_425501800_00019.jpg,3
rolled_pit__img_03_436068500_00002,rolled_pit,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\rolled_pit\rolled_pit__img_03_436068500_00002.jpg,2
rolled_pit__img_03_4402724500_01238,rolled_pit,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\rolled_pit\rolled_pit__img_03_4402724500_01238.jpg,2
rolled_pit__img_03_4402724500_01243,rolled_pit,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\rolled_pit\rolled_pit__img_03_4402724500_01243.jpg,2
rolled_pit__img_04_4403453700_00019,rolled_pit,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\rolled_pit\rolled_pit__img_04_4403453700_00019.jpg,1
silk_spot__img_01_425005700_00159,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00159.jpg,1
silk_spot__img_01_425005700_00162,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00162.jpg,1
silk_spot__img_01_425005700_00175,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00175.jpg,1
silk_spot__img_01_425005700_00195,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00195.jpg,1
silk_spot__img_01_425005700_00198,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00198.jpg,1
silk_spot__img_01_425005700_00208,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00208.jpg,1
silk_spot__img_01_425005700_00211,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00211.jpg,1
silk_spot__img_01_425005700_00223,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00223.jpg,1
silk_spot__img_01_425005700_00239,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00239.jpg,1
silk_spot__img_01_425005700_00255,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00255.jpg,1
silk_spot__img_01_425005700_00267,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00267.jpg,1
silk_spot__img_01_425005700_00297,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00297.jpg,1
silk_spot__img_01_425005700_00314,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00314.jpg,1
silk_spot__img_01_425005700_00320,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00320.jpg,1
silk_spot__img_01_425005700_00371,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00371.jpg,1
silk_spot__img_01_425005700_00395,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00395.jpg,1
silk_spot__img_01_425005700_00398,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00398.jpg,1
silk_spot__img_01_425005700_00421,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00421.jpg,1
silk_spot__img_01_425005700_00440,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00440.jpg,1
silk_spot__img_01_425005700_00453,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00453.jpg,1
silk_spot__img_01_425005700_00463,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00463.jpg,1
silk_spot__img_01_425005700_00464,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00464.jpg,1
silk_spot__img_01_425005700_00471,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00471.jpg,1
silk_spot__img_01_425005700_00503,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00503.jpg,1
silk_spot__img_01_425005700_00506,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425005700_00506.jpg,1
silk_spot__img_01_425243200_00439,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425243200_00439.jpg,1
silk_spot__img_01_425243300_00234,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425243300_00234.jpg,1
silk_spot__img_01_425243300_00542,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_425243300_00542.jpg,1
silk_spot__img_01_4406743300_00017,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_4406743300_00017.jpg,1
silk_spot__img_01_4406743300_00020,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_4406743300_00020.jpg,1
silk_spot__img_01_4406743300_00223,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_4406743300_00223.jpg,1
silk_spot__img_01_4406743300_00447,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_4406743300_00447.jpg,1
silk_spot__img_01_4406743300_00801,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_4406743300_00801.jpg,1
silk_spot__img_01_SIS001577_00041,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_01_SIS001577_00041.jpg,1
silk_spot__img_02_425243200_00561,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_425243200_00561.jpg,1
silk_spot__img_02_436152900_00533,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436152900_00533.jpg,1
silk_spot__img_02_436152900_00542,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436152900_00542.jpg,1
silk_spot__img_02_436153600_00683,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00683.jpg,1
silk_spot__img_02_436153600_00685,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00685.jpg,1
silk_spot__img_02_436153600_00687,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00687.jpg,1
silk_spot__img_02_436153600_00693,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00693.jpg,1
silk_spot__img_02_436153600_00698,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00698.jpg,1
silk_spot__img_02_436153600_00700,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00700.jpg,1
silk_spot__img_02_436153600_00708,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00708.jpg,1
silk_spot__img_02_436153600_00709,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00709.jpg,1
silk_spot__img_02_436153600_00747,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436153600_00747.jpg,1
silk_spot__img_02_436184600_00774,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_436184600_00774.jpg,1
silk_spot__img_02_SIS001491_00257,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_SIS001491_00257.jpg,1
silk_spot__img_02_SIS001491_00289,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_SIS001491_00289.jpg,1
silk_spot__img_02_SIS001522_00004,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_SIS001522_00004.jpg,3
silk_spot__img_02_SIS001522_00012,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_SIS001522_00012.jpg,4
silk_spot__img_02_SIS001522_00555,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_SIS001522_00555.jpg,1
silk_spot__img_02_SIS001533_00164,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_02_SIS001533_00164.jpg,1
silk_spot__img_03_425243200_00116,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_425243200_00116.jpg,1
silk_spot__img_03_425505400_01015,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_425505400_01015.jpg,1
silk_spot__img_03_425508400_00380,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_425508400_00380.jpg,5
silk_spot__img_03_436150300_00330,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_436150300_00330.jpg,1
silk_spot__img_03_436150300_00373,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_436150300_00373.jpg,1
silk_spot__img_03_436152900_00530,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_436152900_00530.jpg,3
silk_spot__img_03_436152900_00557,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_436152900_00557.jpg,4
silk_spot__img_03_436152900_00585,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_436152900_00585.jpg,3
silk_spot__img_03_436152900_00605,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_436152900_00605.jpg,3
silk_spot__img_03_436184600_00778,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_436184600_00778.jpg,3
silk_spot__img_03_4406645900_00418,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_4406645900_00418.jpg,1
silk_spot__img_03_4406645900_00454,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_03_4406645900_00454.jpg,1
silk_spot__img_04_3436814900_00223,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_04_3436814900_00223.jpg,2
silk_spot__img_04_425243200_00566,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_04_425243200_00566.jpg,1
silk_spot__img_04_4406645900_00767,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_04_4406645900_00767.jpg,1
silk_spot__img_04_4406743300_00277,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_04_4406743300_00277.jpg,3
silk_spot__img_04_SIS001577_00009,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_04_SIS001577_00009.jpg,2
silk_spot__img_04_SIS001577_00012,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_04_SIS001577_00012.jpg,2
silk_spot__img_04_SIS001577_00038,silk_spot,test,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\GC10-DET_PREPARED\IMAGES\silk_spot\silk_spot__img_04_SIS001577_00038.jpg,5
